quad	lat	lon	yr	mo	day	time	ship_code	#groups	data type	cruise	station														
7	4220	7045	56	11	19	170	312B	6	3	7779	19	0	960	5	970	10	970	15	970	20	980	25	980		
7	4220	7045	56	11	20	170	312B	5	3	7779	20	0	930	5	960	10	960	15	960	20	960				
7	4220	7045	56	11	21	170	312B	6	3	7779	21	0	980	5	980	10	980	15	980	20	980	25	980		
7	4220	7045	56	11	22	170	312B	6	3	7779	22	0	980	5	980	10	980	15	980	20	980	25	950		
7	4220	7045	56	11	25	170	312B	5	3	7779	25	0	910	5	910	10	920	15	910	20	900				
7	4220	7045	56	11	27	170	312B	6	3	7779	27	0	800	5	810	10	810	15	820	20	820	25	830		
7	4220	7045	56	11	28	170	312B	6	3	7779	28	0	800	5	800	10	800	15	810	20	810	25	810		
7	4220	7045	56	11	29	170	312B	6	3	7779	29	0	820	5	800	10	830	15	850	20	860	25	860		
7	4220	7045	56	11	30	170	312B	6	3	7779	30	0	860	5	860	10	860	15	860	20	860	25	860		
7	4220	7045	56	12	1	170	312B	6	3	7780	1	0	840	5	840	10	840	15	840	20	840	25	840		
7	4220	7045	56	12	2	170	312B	6	3	7780	2	0	830	5	830	10	830	15	830	20	830	25	830		
7	4220	7045	56	12	3	170	312B	6	3	7780	3	0	830	5	830	10	830	15	830	20	830	25	830		
7	4220	7045	56	12	4	170	312B	7	3	7780	4	0	820	5	810	10	810	15	800	20	800	25	810	30	810
7	4220	7045	56	12	5	170	312B	7	3	7780	5	0	780	5	770	10	770	15	770	20	770	25	770	30	770
7	4220	7045	56	12	6	170	312B	6	3	7780	6	0	740	5	740	10	760	15	780	20	780	25	790		
7	4220	7045	56	12	7	170	312B	6	3	7780	7	0	720	5	720	10	720	15	720	20	750	25	780		
7	4220	7045	56	12	8	170	312B	5	3	7780	8	0	710	5	700	10	700	15	700	20	700				
7	4220	7045	56	12	9	170	312B	5	3	7780	9	0	730	5	730	10	730	15	730	20	740				
7	4220	7045	56	12	10	170	312B	7	3	7780	10	0	730	5	730	10	730	15	740	20	740	25	760	30	770
7	4220	7045	56	12	11	170	312B	6	3	7780	11	0	690	5	690	10	720	15	720	20	750	25	780		
7	4220	7045	56	12	12	170	312B	6	3	7780	12	0	660	5	660	10	660	15	660	20	700	25	760		
7	4220	7045	56	12	13	170	312B	7	3	7780	13	0	660	5	660	10	660	15	660	20	700	25	760	30	770
7	4220	7045	56	12	14	170	312B	7	3	7780	14	0	670	5	670	10	670	15	670	20	670	25	740	30	760
7	4220	7045	56	12	15	170	312B	7	3	7780	15	0	710	5	700	10	700	15	700	20	700	25	700	30	720
7	4220	7045	56	12	17	200	312B	5	3	7780	17	0	790	5	800	10	820	15	820	20	840				
7	4220	7045	56	12	19	200	312B	7	3	7780	19	0	500	5	500	10	500	15	500	20	500	25	530	30	540
7	4220	7045	56	12	20	200	312B	7	3	7780	20	0	520	5	530	10	540	15	560	20	560	25	560	30	560
7	4220	7045	56	12	21	200	312B	7	3	7780	21	0	800	5	820	10	830	15	840	20	840	25	840	30	840
7	4220	7045	56	12	22	200	312B	5	3	7780	22	0	570	5	570	10	570	15	570	20	580				
7	4220	7045	56	12	25	200	312B	5	3	7780	24	0	520	5	520	10	520	15	530	20	530				
7	4220	7045	56	12	26	200	312B	7	3	7780	25	0	450	5	450	10	450	15	460	20	480	25	490	30	490
7	4220	7045	56	12	28	200	312B	5	3	7780	27	0	700	5	700	10	730	15	790	20	810				
7	4220	7045	56	12	31	200	312B	6	3	7780	30	0	740	5	750	10	760	15	760	20	750	25	750		
7	4220	7045	57	1	1	200	312B	4	3	7781	1	0	420	5	420	10	420	15	420						
7	4220	7045	57	1	2	200	312B	5	3	7781	2	0	340	5	340	10	340	15	340	20	340				
7	4220	7045	57	1	4	200	312B	7	3	7781	4	0	610	5	610	10	610	15	630	20	670	25	670	30	670
7	4220	7045	57	1	5	200	312B	6	3	7781	5	0	610	5	610	10	610	15	610	20	610	25	600		
7	4220	7045	57	1	10	200	312B	7	3	7781	10	0	320	5	320	10	320	15	320	20	320	25	300	30	300
7	4220	7045	57	1	11	200	312B	6	3	7781	11	0	230	5	230	10	230	15	230	20	230	25	230		
7	4220	7045	57	1	13	200	312B	6	3	7781	13	0	500	5	500	10	500	15	500	20	500	25	500		
7	4220	7045	57	1	15	200	312B	5	3	7781	15	0	500	5	500	10	500	15	500	20	500				
7	4220	7045	57	1	16	200	312B	7	3	7781	16	0	530	5	530	10	530	15	520	20	520	25	520	30	520
7	4220	7045	57	1	18	200	312B	7	3	7781	18	0	220	5	220	10	220	15	220	20	220	25	220	30	220
7	4220	7045	57	1	19	200	312B	7	3	7781	19	0	450	5	450	10	450	15	450	20	450	25	450	30	450
7	4220	7045	57	1	21	200	312B	7	3	7781	21	0	490	5	490	10	490	15	490	20	520	25	530	30	530
7	4220	7045	57	1	23	200	312B	7	3	7781	23	0	340	5	340	10	340	15	340	20	350	25	370	30	370
7	4220	7045	57	1	24	200	312B	7	3	7781	24	0	400	5	400	10	400	15	410	20	410	25	410	30	410
7	4220	7045	57	1	25	200	312B	7	3	7781	25	0	340	5	360	10	420	15	450	20	470	25	500	30	500
7	4220	7045	57	1	26	200	312B	7	3	7781	26	0	380	5	380	10	390	15	390	20	400	25	440	30	540
7	4220	7045	57	1	27	200	312B	6	3	7781	27	0	390	5	390	10	390	15	390	20	390	25	460		
7	4220	7045	57	1	28	200	312B	7	3	7781	28	0	70	5	70	10	70	15	70	20	140	25	220	30	190
7	4220	7045	57	1	29	200	312B	5	3	7781	29	0	320	5	320	10	340	15	360	20	380				
7	4220	7045	57	1	30	200	312B	5	3	7781	30	0	50	5	40	10	40	15	60	20	100				
7	4220	7045	57	2	18	99*	312B	2	3	7782	18	0	220	5	220										
7	4220	7045	57	4	99	170	312B	2	3	7783	19	0	520	5	420										
7	4220	7045	57	5	1	170	312B	2	3	7784	1	0	740	5	600										
7	4220	7045	57	5	2	170	312B	2	3	7784	2	0	760	5	680										
7	4220	7045	57	5	3	170	312B	2	3	7784	3	0	730	5	720										
7	4220	7045	57	5	4	170	312B	2	3	7784	4	0	700	5	640										
7	4220	7045	57	5	5	170	312B	2	3	7784	5	0	690	5	670										
7	4220	7045	57	5	6	175	312B	2	3	7784	6	0	780	5	710										
7	4220	7045	57	5	7	170	312B	2	3	7784	7	0	830	5	660										
7	4220	7045	57	5	8	170	312B	2	3	7784	8	0	920	5	780										
7	4220	7045	57	5	9	170	312B	2	3	7784	9	0	910	5	660										
7	4220	7045	57	5	10	170	312B	2	3	7784	10	0	980	5	760
7	4220	7045	57	5	12	170	312B	2	3	7784	12	0	930	5	800
7	4220	7045	57	5	13	170	312B	2	3	7784	13	0	970	5	800
7	4220	7045	57	5	15	170	312B	2	3	7784	15	0	1060	5	820
7	4220	7045	57	5	16	170	312B	2	3	7784	16	0	1070	5	810
7	4220	7045	57	5	17	170	312B	2	3	7784	17	0	1070	5	750
7	4220	7045	57	5	18	170	312B	2	3	7784	18	0	1070	5	770
7	4220	7045	57	5	21	170	312B	2	3	7784	21	0	890	5	890
7	4220	7045	57	5	22	170	312B	2	3	7784	22	0	1000	5	950
7	4220	7045	57	5	23	170	312B	2	3	7784	23	0	980	5	950
7	4220	7045	57	5	24	170	312B	2	3	7784	24	0	1120	5	860
7	4220	7045	57	5	25	170	312B	2	3	7784	25	0	1020	5	920
7	4220	7045	57	5	26	170	312B	2	3	7784	26	0	1050	5	930
7	4220	7045	57	5	27	170	312B	2	3	7784	27	0	1040	5	920
7	4220	7045	57	5	28	170	312B	2	3	7784	28	0	1090	5	860
7	4220	7045	57	5	30	170	312B	2	3	7784	30	0	1120	5	1010
7	4220	7045	57	5	31	170	312B	2	3	7784	31	0	1170	5	930										
7	4220	7045	57	6	19	175	312B	6	3	7785	19	0	1680	5	1400	10	1000	15	780	20	660	25	640		
7	4220	7040	57	7	6	170	312B	7	3	7786	6	0	1610	5	1440	10	1150	15	1000	20	800	25	770	30	770
7	4220	7000	57	7	19	170	312B	7	3	7786	19	0	1790	5	1740	10	1230	15	940	20	730	25	720	30	720
7	4220	7045	57	7	23	99*	312B	7	3	7786	23	0	1940	5	1530	10	1160	15	1000	20	820	25	760	30	730
7	4220	7045	57	8	1	170	312B	6	3	7787	1	0	1680	5	1550	10	1230	15	1010	20	810	25	730		
7	4220	7045	57	8	2	170	312B	6	3	7787	2	0	1260	5	960	10	940	15	990	20	790	25	760		
7	4220	7045	57	8	3	170	312B	6	3	7787	3	0	1610	5	1450	10	1290	15	950	20	810	25	780		
7	4220	7045	57	8	4	170	312B	6	3	7787	4	0	1660	5	1450	10	1130	15	890	20	780	25	770		
7	4220	7045	57	8	5	170	312B	6	3	7787	5	0	1690	5	1540	10	1320	15	930	20	790	25	780		
7	4220	7045	57	8	6	170	312B	6	3	7787	6	0	1780	5	1750	10	1610	15	980	20	820	25	770		
7	4220	7045	57	8	7	170	312B	7	3	7787	7	0	1810	5	1750	10	1430	15	1000	20	820	25	800	30	780
7	4220	7045	57	8	8	170	312B	7	3	7787	8	0	1870	5	1810	10	1500	15	950	20	820	25	820	30	800
7	4220	7045	57	8	9	170	312B	7	3	7787	9	0	1880	5	1840	10	1570	15	1010	20	820	25	820	30	800
7	4220	7045	57	8	10	170	312B	7	3	7787	10	0	1890	5	1800	10	1320	15	930	20	830	25	830	30	830
7	4220	7045	57	8	11	170	312B	7	3	7787	11	0	1880	5	1830	10	1530	15	1170	20	890	25	840	30	830
7	4220	7045	57	8	12	170	312B	7	3	7787	12	0	1920	5	1850	10	1620	15	1250	20	880	25	850	30	830
7	4220	7045	57	8	13	170	312B	7	3	7787	13	0	1830	5	1790	10	1680	15	1140	20	920	25	870	30	870
7	4220	7045	57	8	14	170	312B	6	3	7787	14	0	1730	5	1730	10	1590	15	1370	20	1120	25	940		
7	4220	7045	57	8	15	170	312B	6	3	7787	15	0	1770	5	1730	10	1640	15	1100	20	920	25	880		
7	4220	7045	57	8	16	170	312B	6	3	7787	16	0	1780	5	1730	10	1690	15	1350	20	1030	25	900		
7	4220	7045	57	8	17	170	312B	6	3	7787	17	0	1800	5	1740	10	1700	15	1440	20	1080	25	910		
7	4220	7045	57	8	18	170	312B	6	3	7787	18	0	1830	5	1780	10	1720	15	1590	20	1110	25	920		
7	4220	7045	57	8	19	170	312B	6	3	7787	19	0	1820	5	1790	10	1730	15	1400	20	1020	25	940		
7	4220	7045	57	8	20	170	312B	6	3	7787	20	0	1830	5	1770	10	1450	15	1040	20	950	25	900		
7	4220	7045	57	8	21	170	312B	5	3	7787	21	0	1730	5	1720	10	1480	15	1020	20	930				
7	4220	7045	57	8	22	170	312B	7	3	7787	22	0	1720	5	1710	10	1550	15	1070	20	940	25	920	30	910
7	4220	7045	57	8	23	170	312B	7	3	7787	23	0	1820	5	1750	10	1670	15	1310	20	1040	25	930	30	920
7	4220	7045	57	8	24	170	312B	3	3	7787	24	0	1800	5	1780	10	1690								
7	4220	7045	57	8	25	170	312B	7	3	7787	25	0	1780	5	1770	10	1500	15	1020	20	880	25	880	30	870
7	4220	7045	57	8	26	170	312B	7	3	7787	26	0	1750	5	1740	10	1680	15	1300	20	990	25	940	30	920
7	4220	7045	57	8	27	170	312B	7	3	7787	27	0	1780	5	1770	10	1730	15	1290	20	960	25	930	30	900
7	4220	7045	57	8	28	170	312B	7	3	7787	28	0	1760	5	1710	10	1250	15	970	20	940	25	920	30	900
7	4220	7045	57	8	29	170	312B	6	3	7787	29	0	1700	5	1690	10	1560	15	1430	20	1190	25	1010		
7	4220	7045	57	8	30	170	312B	6	3	7787	30	0	1700	5	1700	10	1600	15	1240	20	1050	25	1000		
7	4220	7045	57	8	31	170	312B	6	3	7787	31	0	1720	5	1680	10	1520	15	1360	20	1090	25	990		
7	4220	7045	57	10	6	99*	312B	7	3	7789	6	0	1220	5	1190	10	1150	15	1100	20	1070	25	1040	30	1010
7	4220	7042	57	10	18	170	312B	5	3	7789	18	0	1290	5	1280	10	1240	15	1200	20	1170				
7	4220	7040	57	10	28	170	312B	7	3	7789	28	0	1100	5	1100	10	1100	15	1100	20	1100	25	1100	30	1100
7	4220	7045	57	11	4	170	312B	7	3	7790	3	0	1100	5	1100	10	1100	15	1100	20	1100	25	1100	30	1100
7	4220	7045	58	5	4	120	312B	2	3	7796	1	0	790	5	680										
7	4220	7045	58	5	6	120	312B	4	3	7796	2	0	850	5	830	10	810	15	760						
7	4220	7045	58	5	8	120	312B	5	3	7796	3	0	730	5	730	10	730	15	730	20	730				
7	4220	7045	58	5	9	120	312B	5	3	7796	4	0	790	5	770	10	710	15	700	20	660				
7	4220	7045	58	5	10	120	312B	4	3	7796	5	0	780	5	770	10	770	15	760						
7	4220	7045	58	5	13	120	312B	6	3	7796	6	0	930	5	890	10	860	15	750	20	710	25	660		
7	4220	7045	58	5	14	120	312B	5	3	7796	7	0	980	5	910	10	900	15	890	20	740				
7	4220	7045	58	5	15	120	312B	5	3	7796	8	0	990	5	920	10	840	15	720	20	660				
7	4220	7045	58	5	16	120	312B	3	3	7796	9	0	980	5	950	10	820				
7	4220	7045	58	5	19	120	312B	3	3	7796	10	0	1000	5	950	10	730				
7	4220	7045	58	5	20	120	312B	5	3	7796	11	0	1000	5	900	10	710	15	590	20	560
7	4220	7045	58	5	21	120	312B	4	3	7796	12	0	940	5	750	10	650	15	610		
7	4220	7045	58	5	23	120	312B	5	3	7796	13	0	960	5	740	10	590	15	510	20	490
7	4220	7045	58	5	24	120	312B	2	3	7796	14	0	1000	5	830						
7	4220	7045	58	5	26	120	312B	5	3	7796	15	0	990	5	690	10	600	15	530	20	520
7	4220	7045	58	5	27	120	312B	2	3	7796	16	0	1060	5	800						
7	4220	7045	58	5	28	120	312B	5	3	7796	17	0	1050	5	1020	10	790	15	540	20	530
7	4220	7045	58	5	29	120	312B	5	3	7796	18	0	1100	5	1000	10	840	15	610	20	540
7	4220	7045	58	5	30	120	312B	5	3	7796	19	0	1060	5	980	10	780	15	550	20	490
7	4220	7045	58	6	1	120	312B	2	3	7797	1	0	1120	5	1100						
7	4220	7045	58	6	2	120	312B	2	3	7797	2	0	1130	5	1110						
7	4220	7045	58	6	3	120	312B	3	3	7797	3	0	1130	5	1110	10	940				
7	4220	7045	58	6	4	120	312B	4	3	7797	4	0	1170	5	1130	10	960	15	640		
7	4220	7045	58	6	5	120	312B	3	3	7797	5	0	1170	5	1120	10	970				
7	4220	7045	58	6	6	120	312B	4	3	7797	6	0	1180	5	1010	10	770	15	620		
7	4220	7045	58	6	7	120	312B	3	3	7797	7	0	1120	5	1020	10	820				
7	4220	7045	58	6	8	120	312B	3	3	7797	8	0	1160	5	1160	10	1040				
7	4220	7045	58	6	9	120	312B	4	3	7797	9	0	1120	5	1080	10	780	15	560		
7	4220	7045	58	6	10	120	312B	3	3	7797	10	0	1120	5	1080	10	860				
7	4220	7045	58	6	12	120	312B	4	3	7797	11	0	1110	5	1000	10	650	15	520		
7	4220	7045	58	6	14	120	312B	3	3	7797	12	0	1090	5	1010	10	580				
7	4220	7045	58	6	17	120	312B	4	3	7797	13	0	1180	5	1110	10	920	15	560		
7	4220	7045	58	6	18	120	312B	4	3	7797	14	0	1220	5	1160	10	1090	15	600		
7	4220	7045	58	6	19	120	312B	2	3	7797	15	0	1120	5	1010						
7	4220	7045	58	6	20	120	312B	3	3	7797	16	0	1170	5	1090	10	840				
7	4220	7045	58	6	21	120	312B	2	3	7797	17	0	1120	5	1030						
7	4220	7045	58	6	22	120	312B	2	3	7797	18	0	1130	5	890						
7	4220	7045	58	6	24	120	312B	2	3	7797	19	0	1260	5	1080						
7	4220	7045	58	6	25	120	312B	5	3	7797	20	0	1210	5	1140	10	1010	15	740	20	580
7	4220	7045	58	6	26	120	312B	3	3	7797	21	0	1160	5	1150	10	990				
7	4220	7045	58	6	28	120	312B	2	3	7797	22	0	1380	5	1290								
7	4220	7045	58	6	29	120	312B	4	3	7797	23	0	1390	5	1190	10	920	15	640				
7	4220	7045	58	6	30	120	312B	4	3	7797	24	0	1110	5	1030	10	880	15	660				
7	4220	7045	58	7	1	120	312B	4	3	7798	1	0	1170	5	840	10	720	15	610				
7	4220	7045	58	7	2	120	312B	3	3	7798	2	0	1330	5	880	10	660						
7	4220	7045	58	7	3	120	312B	3	3	7798	3	0	1340	5	940	10	690						
7	4220	7045	58	7	4	120	312B	3	3	7798	4	0	1340	5	930	10	710						
7	4220	7045	58	7	5	120	312B	3	3	7798	5	0	1230	5	960	10	660						
7	4220	7045	58	7	7	120	312B	4	3	7798	6	0	1160	5	1000	10	600	15	550				
7	4220	7045	58	7	8	120	312B	4	3	7798	7	0	1390	5	970	10	730	15	560				
7	4220	7045	58	7	10	120	312B	4	3	7798	8	0	1310	5	1050	10	730	15	570				
7	4220	7045	58	7	12	120	312B	3	3	7798	9	0	1740	5	1330	10	790						
7	4220	7045	58	7	13	120	312B	4	3	7798	10	0	1830	5	1310	10	800	15	580				
7	4220	7045	58	7	14	120	312B	3	3	7798	11	0	1730	5	1110	10	680						
7	4220	7045	58	12	8	170	312B	5	3	7803	5	0	720	5	720	10	720	15	720	20	720		
7	4220	7045	58	12	9	170	312B	6	3	7803	6	0	770	5	820	10	820	15	820	20	820	25	820
7	4220	7045	58	12	10	170	312B	6	3	7803	7	0	760	5	780	10	780	15	780	20	780	25	780		
7	4220	7045	58	12	11	170	312B	7	3	7803	8	0	780	5	780	10	780	15	780	20	780	25	780	30	780
7	4220	7045	58	12	13	170	312B	7	3	7803	9	0	670	5	730	10	730	15	730	20	730	25	730	30	720
7	4220	7045	58	12	14	170	312B	6	3	7803	10	0	730	5	730	10	720	15	720	20	710	25	710		
7	4220	7045	58	12	17	170	312B	2	3	7803	11	0	610	5	620										
7	4220	7045	58	12	18	170	312B	2	3	7803	12	0	670	5	670										
7	4220	7045	58	12	19	170	312B	2	3	7803	13	0	680	5	680										
7	4220	7045	58	12	20	170	312B	2	3	7803	14	0	670	5	660										
7	4220	7045	58	12	21	170	312B	3	3	7803	15	0	570	5	570	10	580								
7	4020	7045	59	2	23	170	312B	4	3	7805	22	0	230	5	220	10	220	15	220						
7	4020	7045	59	2	25	170	312B	5	3	7805	23	0	230	5	230	10	230	15	230	20	230				
7	4020	7045	59	2	26	170	312B	7	3	7805	24	0	210	5	210	10	210	15	210	20	210	25	210	30	210
7	4020	7045	59	2	27	170	312B	7	3	7805	25	0	220	5	220	10	220	15	230	20	230	25	230	30	230
7	4020	7045	59	2	28	170	312B	7	3	7805	26	0	220	5	220	10	220	15	220	20	220	25	220	30	230
7	4220	7045	59	3	1	170	312B	6	3	7806	1	0	190	5	190	10	200	15	220	20	210	25	210		
7	4220	7045	59	3	2	170	312B	7	3	7806	2	0	270	5	230	10	230	15	220	20	210	25	210	30	200
7	4220	7045	59	3	3	170	312B	6	3	7806	3	0	250	5	230	10	230	15	230	20	210	25	210		
7	4220	7045	59	3	4	170	312B	6	3	7806	4	0	220	5	190	10	190	15	200	20	220	25	220		
7	4220	7045	59	3	5	170	312B	7	3	7806	5	0	250	5	230	10	230	15	230	20	220	25	220	30	230
7	4220	7045	59	3	7	170	312B	6	3	7806	6	0	260	5	220	10	230	15	230	20	230	25	230		
7	4220	7045	59	3	8	170	312B	5	3	7806	7	0	220	5	220	10	200	15	210	20	200				
7	4220	7045	59	3	9	170	312B	7	3	7806	8	0	250	5	200	10	200	15	220	20	240	25	240	30	240
7	4220	7045	59	3	10	170	312B	6	3	7806	9	0	170	5	200	10	220	15	220	20	220	25	220		
7	4220	7045	59	3	11	170	312B	7	3	7806	10	0	230	5	230	10	230	15	230	20	230	25	230	30	230
7	4220	7045	59	3	14	170	312B	4	3	7806	11	0	200	5	170	10	170	15	180						
7	4220	7045	59	3	15	170	312B	7	3	7806	12	0	220	5	180	10	190	15	190	20	220	25	220	30	220
7	4220	7045	59	3	16	170	312B	5	3	7806	13	0	220	5	220	10	220	15	210	20	220				
7	4220	7045	59	3	17	170	312B	7	3	7806	14	0	220	5	220	10	220	15	210	20	220	25	220	30	220
7	4220	7045	61	1	2	150	312B	7	3	7826	1	0	390	5	400	10	410	15	420	20	420	25	430	30	430
7	4220	7045	61	1	3	150	312B	8	3	7826	2	0	430	5	440	10	440	15	440	20	440	25	450	30	460  35 460
7	4220	7045	61	1	4	150	312B	7	3	7826	3	0	370	5	380	10	370	15	380	20	380	25	380	30	390
7	4220	7045	61	1	5	150	312B	8	3	7826	4	0	370	5	380	10	380	15	390	20	390	25	390	30	390  35 390
7	4220	7045	61	1	6	150	312B	7	3	7826	5	0	420	5	430	10	430	15	430	20	430	25	420	30	400
7	4220	7045	61	1	7	150	312B	7	3	7826	6	0	400	5	400	10	440	15	450	20	490	25	530	30	540
7	4220	7045	61	1	8	150	312B	7	3	7826	7	0	360	5	370	10	410	15	470	20	480	25	520	30	530
7	4220	7045	61	1	9	150	312B	8	3	7826	8	0	440	5	450	10	450	15	450	20	450	25	450	30	460  35 460
7	4220	7045	61	1	10	150	312B	8	3	7826	9	0	430	5	440	10	440	15	440	20	440	25	440	30	440  35 440
7	4220	7045	61	1	11	150	312B	7	3	7826	10	0	430	5	440	10	440	15	440	20	440	25	450	30	450
7	4220	7045	61	1	12	150	312B	7	3	7826	11	0	430	5	440	10	440	15	440	20	440	25	440	30	450
7	4220	7045	61	1	13	150	312B	7	3	7826	12	0	430	5	440	10	440	15	440	20	440	25	440	30	450
7	4220	7045	61	1	14	150	312B	8	3	7826	13	0	400	5	390	10	390	15	400	20	420	25	420	30	430  35 430
7	4220	7045	61	1	23	150	312B	7	3	7826	17	0	240	5	320	10	320	15	330	20	330	25	330	30	340
7	4220	7045	61	1	24	150	312B	7	3	7826	18	0	300	5	320	10	330	15	330	20	330	25	330	30	340
7	4220	7045	61	1	25	150	312B	7	3	7826	19	0	130	5	170	10	170	15	170	20	170	25	180	30	180
7	4220	7045	61	1	26	150	312B	7	3	7826	20	0	200	5	220	10	220	15	220	20	220	25	220	30	220
7	4220	7045	61	1	27	150	312B	7	3	7826	21	0	200	5	230	10	230	15	230	20	210	25	200	30	220
7	4220	7045	61	1	28	150	312B	7	3	7826	22	0	170	5	190	10	190	15	200	20	200	25	200	30	200
7	4220	7045	61	1	29	150	312B	7	3	7826	23	0	190	5	200	10	200	15	210	20	220	25	220	30	220
7	4220	7045	61	1	30	150	312B	7	3	7826	24	0	190	5	200	10	200	15	220	20	220	25	230	30	230
7	4220	7045	61	2	9	150	312B	7	3	7827	1	0	270	5	270	10	270	15	270	20	270	25	270	30	270
7	4220	7045	61	2	10	150	312B	7	3	7827	2	0	240	5	260	10	270	15	270	20	270	25	270	30	270
7	4220	7045	61	2	11	150	312B	7	3	7827	3	0	270	5	270	10	270	15	270	20	270	25	270	30	270
7	4220	7045	61	2	12	150	312B	8	3	7827	4	0	260	5	270	10	270	15	270	20	270	25	270	30	260  35 260
7	4220	7045	61	2	13	150	312B	7	3	7827	5	0	230	5	230	10	230	15	230	20	240	25	260	30	270
7	4220	7045	61	2	14	150	312B	7	3	7827	6	0	210	5	220	10	220	15	220	20	220	25	240	30	240
7	4220	7045	61	2	15	150	312B	7	3	7827	7	0	220	5	210	10	200	15	230	20	230	25	260	30	260
7	4220	7045	61	2	16	150	312B	7	3	7827	8	0	330	5	330	10	330	15	330	20	340	25	340	30	340
7	4220	7045	61	2	17	150	312B	7	3	7827	9	0	330	5	330	10	330	15	330	20	340	25	340	30	340
7	4220	7045	61	2	18	150	312B	6	3	7827	10	0	350	5	370	10	380	15	380	20	380	25	390		
7	4220	7045	61	2	19	150	312B	7	3	7827	11	0	370	5	380	10	370	15	380	20	380	25	390	30	400
7	4220	7045	61	2	20	150	312B	6	3	7827	12	0	370	5	380	10	380	15	380	20	380	25	390		
7	4220	7045	61	2	21	150	312B	6	3	7827	13	0	360	5	390	10	430	15	430	20	410	25	440		
7	4220	7045	61	2	22	150	312B	6	3	7827	14	0	380	5	380	10	390	15	390	20	390	25	390		
7	4220	7045	61	2	23	150	312B	7	3	7827	15	0	370	5	380	10	390	15	390	20	390	25	390	30	400
7	4220	7045	61	2	24	150	312B	7	3	7827	16	0	370	5	380	10	390	15	390	20	390	25	390	30	400
7	4220	7045	61	2	25	150	312B	6	3	7827	17	0	390	5	380	10	390	15	400	20	400	25	390		
7	4220	7045	61	2	26	150	312B	7	3	7827	18	0	390	5	390	10	390	15	400	20	400	25	400	30	400
7	4220	7045	61	2	27	150	312B	6	3	7827	19	0	390	5	400	10	390	15	400	20	400	25	390		
7	4220	7045	61	3	10	150	312B	6	3	7828	8	0	330	5	330	10	340	15	340	20	350	25	350		
7	4220	7045	61	3	12	150	312B	7	3	7828	10	0	340	5	330	10	340	15	340	20	340	25	350	30	380
7	4220	7045	61	3	13	150	312B	7	3	7828	11	0	340	5	340	10	340	15	340	20	340	25	370	30	390
7	4220	7045	61	3	15	150	312B	7	3	7828	12	0	170	5	170	10	180	15	170	20	180	25	180	30	180
7	4220	7045	61	3	17	150	312B	7	3	7828	14	0	230	5	230	10	230	15	230	20	230	25	230	30	230
7	4220	7045	61	3	18	150	312B	7	3	7828	15	0	230	5	220	10	210	15	220	20	210	25	210	30	220
7	4220	7045	61	3	19	150	312B	7	3	7828	16	0	190	5	210	10	220	15	220	20	230	25	230	30	220
7	4220	7045	61	3	20	150	312B	7	3	7828	17	0	230	5	230	10	230	15	230	20	230	25	230	30	230
7	4220	7045	61	3	21	150	312B	7	3	7828	18	0	200	5	200	10	200	15	200	20	220	25	210	30	220
7	4220	7045	61	3	22	150	312B	6	3	7828	19	0	220	5	230	10	210	15	210	20	210	25	210		
7	4220	7045	61	3	23	150	312B	6	3	7828	20	0	230	5	220	10	210	15	210	20	200	25	200		
7	4220	7045	61	3	24	150	312B	6	3	7828	21	0	220	5	220	10	220	15	220	20	210	25	210		
7	4220	7045	61	3	25	150	312B	6	3	7828	22	0	230	5	230	10	230	15	230	20	230	25	220		
7	4220	7045	61	3	26	150	312B	7	3	7828	23	0	230	5	230	10	230	15	220	20	220	25	220	30	220
7	4220	7045	61	3	27	150	312B	7	3	7828	24	0	270	5	240	10	230	15	230	20	220	25	220	30	220
7	4220	7045	61	3	28	150	312B	7	3	7828	25	0	290	5	280	10	250	15	240	20	220	25	220	30	220
7	4220	7045	61	3	29	150	312B	7	3	7828	26	0	280	5	280	10	260	15	230	20	230	25	230	30	230
7	4220	7045	61	3	30	150	312B	7	3	7828	27	0	270	5	270	10	270	15	280	20	270	25	250	30	230
7	4220	7045	61	3	31	150	312B	7	3	7828	28	0	270	5	250	10	250	15	230	20	230	25	220	30	220
7	4220	7045	61	3	99	150	312B	6	3	7828	6	0	400	5	390	10	390	15	380	20	380	25	390		
7	4220	7045	61	4	2	150	312B	7	3	7829	1	0	300	5	290	10	290	15	300	20	290	25	260	30	230
7	4220	7045	61	4	3	150	312B	7	3	7829	2	0	340	5	330	10	320	15	330	20	320	25	280	30	280
7	4220	7045	61	4	4	150	312B	7	3	7829	3	0	310	5	310	10	300	15	290	20	290	25	270	30	270
7	4220	7045	61	4	5	150	312B	7	3	7829	4	0	380	5	360	10	350	15	320	20	300	25	280	30	270
7	4220	7045	61	4	6	150	312B	6	3	7829	5	0	350	5	340	10	340	15	310	20	280	25	270		
7	4220	7045	61	4	7	150	312B	7	3	7829	6	0	360	5	360	10	360	15	320	20	270	25	270	30	270
7	4220	7045	61	4	8	150	312B	7	3	7829	7	0	380	5	370	10	370	15	340	20	280	25	280	30	270
7	4220	7045	61	4	9	150	312B	7	3	7829	8	0	430	5	390	10	370	15	330	20	290	25	290	30	280
7	4220	7045	61	4	10	150	312B	6	3	7829	9	0	380	5	380	10	390	15	360	20	280	25	280		
7	4220	7045	61	4	11	150	312B	7	3	7829	10	0	370	5	370	10	370	15	360	20	340	25	330	30	330
