1959	9	5	29.94	
1959	9	6	29.87	
1959	9	7	29.85	
1959	9	8	30.05	
1959	9	9	30.7	
1959	9	10	30.37	
1959	9	11	30.45	
1959	9	12	31.24	
1959	9	13	30.70	
1959	9	14	30.85	
1959	9	15	30.92	
1959	9	16	31.05	
1959	9	17	31.4	
1959	9	18	31.48	31.99
1959	9	19	31.64	
1959	9	20	30.68	
1959	9	21	31.00	21.00
1959	9	22	30.75	
1959	9	23	31.06	
1959	9	24	30.74	
1959	9	25	31.29	
1959	9	26	31.47	
1959	9	27	30.68	
1959	9	28	29.63	
1959	9	29	30.78	
1959	9	30	29.92	
1959	10	1	30.80	
1959	10	2	30.28	32.32
1959	10	3	31.61	
1959	10	4	31.35	
1959	10	5	30.16	
1959	10	6	30.11	
1959	10	7	31.88	
1959	10	8	30.63	
1959	10	9	30.33	32.06
1959	10	10	31.28	
1959	10	11	31.48	
1959	10	12	31.06	
1959	10	13	30.71	
1959	10	14	31.65	
1959	10	15		
1959	10	16	31.93	31.73
1959	12	5	27.05	
1959	12	6	28.83	
1959	12	7	31.74	
1959	12	8	31.69	
1959	12	9		
1959	12	10	29.43	
1959	12	11	29.37	32.47
1959	12	12	30.26	
1959	12	13	29.80	
1959	12	14	31.46	
1959	12	15	29.95	
1959	12	16	28.81	
1959	12	17	27.30	
1959	12	18	29.56	29.69
1959	12	19	30.14	
1959	12	20	31.33	
1959	12	21	30.48	
1959	12	22	32.45	
1959	12	23	32.51	
1959	12	24	32.34	
1959	12	25	31.92	31.91
1959	12	26	30.76	
1959	12	27	30.80	
1959	12	28	28.28	
1959	12	29	32.39	
1959	12	30	32.16	
1959	12	31	31.18	
1960	1	1	31.82	32.10
1960	1	2	31.10	
1960	1	3	29.72	
1960	1	4	29.44	
1960	1	5	28.71	
1960	1	6	30.27	
1960	1	7	28.86	
1960	1	8	29.91	
1960	1	9	31.24	32.78
1960	1	10	32.00	
1960	1	11	32.16	
1960	1	12	32.93	
1960	1	13	32.7	
1960	1	14	32.45	
1960	1	15	31.54	32.45
1960	1	16	32.45	
1960	1	17	30.16	
1960	1	18	30.79	
1960	1	19	31.64	
1960	1	20	30.96	
1960	1	21	31.45	
1960	1	22	31.98	32.81
1960	1	23	31.88	
1960	1	24	32.09	
1960	1	25	32.04	
1960	1	26	30.07	
1960	1	27	30.29	
1960	1	28	31.38	
1960	1	29	31.37	32.71
1960	1	30	32.14	
1960	1	31	32.82	
1960	2	1	32.06	
1960	2	2	32.26	
1960	2	3	32.28	
1960	2	4	32.29	
1960	2	5	32.18	32.23
1960	2	6	32.29	
1960	2	7	32.00	
1960	2	8	31.11	
